time,X[s],Avanti sensor 2: ACC.X 2,Avanti sensor 2: ACC.Y 2,Avanti sensor 2: ACC.Z 2,Avanti sensor 2: GYRO.X 2,Avanti sensor 2: GYRO.Y 2,Avanti sensor 2: GYRO.Z 2
12:03.6,17.982,-0.0092773,-0.9946289,-0.3388672,-5.792683,38.17073,-1.463415
12:03.6,17.98875,-0.0195313,-0.9931641,-0.340332,-4.695122,41.15854,-0.7317073
12:03.6,17.9955,-0.0258789,-0.9848633,-0.3457031,-4.817073,43.23171,-0.1829268
12:03.6,18.00225,-0.0307617,-0.980957,-0.3598633,-5.792683,43.96342,0.3048781
12:03.6,18.009,-0.0263672,-0.9760742,-0.3701172,-6.341464,42.19512,0.6097561
12:03.6,18.01575,-0.0185547,-0.96875,-0.3789063,-7.5,38.35366,0.2439024
12:03.6,18.0225,-0.0136719,-0.9619141,-0.3969727,-7.378049,33.84146,-0.1219512
12:03.6,18.02925,-0.0117188,-0.9584961,-0.4042969,-8.414635,28.96342,-0.9756098
12:03.7,18.036,-0.0185547,-0.9614258,-0.3989258,-10.2439,26.64634,-1.52439
12:03.7,18.04275,-0.0375977,-0.96875,-0.3740234,-9.817074,27.07317,-1.52439
12:03.7,18.0495,-0.0478516,-0.9829102,-0.3569336,-7.865854,25,-1.219512
12:03.7,18.05625,-0.0410156,-0.9902344,-0.3525391,-5.609756,22.92683,-1.036585
12:03.7,18.063,-0.0292969,-0.9853516,-0.3769531,-4.878049,23.35366,-0.9146342
12:03.7,18.06975,-0.0136719,-0.980957,-0.3930664,-4.878049,24.69512,-0.7926829
12:03.7,18.0765,-0.0083008,-0.972168,-0.3837891,-5.670732,25.91463,-1.036585
12:03.7,18.08325,-0.0107422,-0.9648438,-0.3681641,-5.365854,27.56098,-0.7926829
12:03.7,18.09,-0.0117188,-0.9584961,-0.3652344,-5.182927,29.45122,-0.4878049
12:03.7,18.09675,-0.0107422,-0.9633789,-0.3583984,-4.878049,31.28049,-0.1219512
12:03.7,18.1035,0.0004883,-0.96875,-0.3637695,-4.085366,32.19512,0.0609756
12:03.7,18.11025,0.0053711,-0.965332,-0.3740234,-3.353659,32.80488,0.0609756
12:03.7,18.117,0.0024414,-0.9599609,-0.3847656,-3.353659,33.04878,-0.2439024
12:03.7,18.12375,0.0014648,-0.9570313,-0.3886719,-5.121951,32.43903,-0.4268293
12:03.7,18.1305,0.0004883,-0.9580078,-0.3818359,-6.036585,31.09756,-0.7926829
12:03.7,18.13725,0,-0.9633789,-0.3779297,-6.402439,28.96342,-0.7317073
12:03.7,18.144,-0.0014648,-0.972168,-0.3642578,-6.280488,26.52439,-0.6097561
12:03.7,18.15075,0.0009766,-0.9824219,-0.3618164,-4.817073,25.30488,-0.7317073
12:03.7,18.1575,-0.0058594,-0.9790039,-0.3588867,-4.390244,25.60976,-0.9146342
12:03.7,18.16425,-0.0180664,-0.9775391,-0.3530273,-4.02439,25.91463,-1.219512
12:03.7,18.171,-0.0288086,-0.9770508,-0.3540039,-3.597561,26.09756,-1.341463
12:03.7,18.17775,-0.0351563,-0.9814453,-0.3632813,-3.353659,26.28049,-1.280488
12:03.7,18.1845,-0.0385742,-0.9790039,-0.3745117,-3.841464,25.2439,-1.036585
12:03.7,18.19125,-0.0405273,-0.9780273,-0.3671875,-5,24.7561,-1.158537
12:03.7,18.198,-0.0375977,-0.9746094,-0.3574219,-5.670732,24.7561,-0.5487805
12:03.7,18.20475,-0.0263672,-0.96875,-0.3574219,-6.829268,23.47561,0
12:03.7,18.2115,-0.0131836,-0.9711914,-0.3686523,-7.378049,19.39024,0.3048781
12:03.7,18.21825,0.0117188,-0.9794922,-0.3759766,-7.317073,15.79268,0.4268293
12:03.7,18.225,0.0166016,-0.9790039,-0.3725586,-7.195122,14.7561,-0.0609756
12:03.7,18.23175,0.0185547,-0.9755859,-0.3452148,-6.95122,14.63415,-0.5487805
12:03.7,18.2385,0.0073242,-0.9838867,-0.3256836,-6.158537,15.85366,-0.7317073
12:03.7,18.24525,-0.0039063,-0.987793,-0.3310547,-5.182927,17.86585,-0.6707317
12:03.7,18.252,-0.0136719,-0.9785156,-0.3447266,-4.939024,20,-0.8536586
12:03.7,18.25875,-0.0205078,-0.972168,-0.347168,-5,21.03659,-0.7926829
12:03.7,18.2655,-0.0273438,-0.9702148,-0.3544922,-5.243903,22.2561,-0.6707317
12:03.7,18.27225,-0.027832,-0.9741211,-0.3613281,-5.426829,22.7439,-0.5487805
12:03.7,18.279,-0.0239258,-0.9775391,-0.3647461,-5.304878,22.68293,-0.4878049
12:03.7,18.28575,-0.0219727,-0.9746094,-0.3623047,-5.121951,22.56098,-0.5487805
12:03.7,18.2925,-0.0146484,-0.9785156,-0.3583984,-4.756098,22.37805,-0.3658537
12:03.7,18.29925,-0.0161133,-0.9780273,-0.3510742,-4.573171,22.0122,-0.3048781
12:03.7,18.306,-0.0112305,-0.9790039,-0.3413086,-4.268293,22.2561,-0.2439024
12:03.7,18.31275,-0.0073242,-0.9746094,-0.3388672,-3.597561,22.98781,0
12:03.7,18.3195,-0.0058594,-0.9736328,-0.3330078,-3.902439,24.32927,-0.0609756
12:03.7,18.32625,-0.0083008,-0.972168,-0.3354492,-4.573171,26.03659,-0.3658537
12:03.7,18.333,-0.012207,-0.9775391,-0.3369141,-4.634146,27.7439,-0.6707317
12:03.7,18.33975,-0.0161133,-0.9780273,-0.3427734,-4.45122,28.04878,-0.6097561
12:03.7,18.3465,-0.0180664,-0.9780273,-0.3481445,-4.085366,26.76829,-0.6707317
12:03.7,18.35325,-0.0214844,-0.9770508,-0.3525391,-4.329268,26.28049,-0.7926829
12:03.7,18.36,-0.0273438,-0.984375,-0.3505859,-4.634146,25.67073,-0.9756098
12:03.7,18.36675,-0.0322266,-0.9819336,-0.34375,-4.329268,25,-1.158537
12:03.7,18.3735,-0.0341797,-0.9794922,-0.3442383,-3.658537,24.39024,-1.402439
12:03.7,18.38025,-0.0371094,-0.9819336,-0.3383789,-3.353659,24.20732,-1.341463
12:03.7,18.387,-0.034668,-0.9790039,-0.3398438,-2.682927,23.90244,-1.158537
12:03.7,18.39375,-0.0283203,-0.972168,-0.3432617,-2.195122,24.57317,-0.8536586
12:03.7,18.4005,-0.0195313,-0.972168,-0.3447266,-1.768293,25.48781,-0.5487805
12:03.7,18.40725,-0.0112305,-0.9731445,-0.3491211,-1.585366,26.34146,-0.3658537
12:03.7,18.414,-0.0102539,-0.9726563,-0.3544922,-1.646341,26.76829,-0.4268293
12:03.7,18.42075,-0.0068359,-0.972168,-0.355957,-1.707317,27.0122,-0.2439024
12:03.7,18.4275,-0.0009766,-0.9736328,-0.3623047,-2.5,27.19512,-0.1219512
12:03.7,18.43425,0.0068359,-0.9775391,-0.3583984,-2.439024,27.31707,-0.2439024
12:03.7,18.441,0.0126953,-0.9716797,-0.3579102,-2.560976,27.13415,-0.4268293
12:03.7,18.44775,0.015625,-0.9711914,-0.3540039,-2.865854,26.76829,-0.7317073
12:03.7,18.4545,0.0180664,-0.9667969,-0.3505859,-3.170732,26.64634,-0.7317073
12:03.7,18.46125,0.019043,-0.972168,-0.3422852,-3.719512,26.15854,-0.6707317
12:03.7,18.468,0.0166016,-0.9755859,-0.3364258,-3.902439,26.52439,-0.6707317
12:03.7,18.47475,0.0141602,-0.9790039,-0.3388672,-4.02439,26.64634,-0.6707317
12:03.7,18.4815,0.0092773,-0.980957,-0.3413086,-4.45122,26.58537,-0.6097561
12:03.7,18.48825,-0.0009766,-0.9790039,-0.3413086,-4.45122,26.58537,-0.8536586
12:03.7,18.495,-0.012207,-0.9755859,-0.3447266,-4.329268,26.46342,-0.9756098
12:03.7,18.50175,-0.0234375,-0.9736328,-0.3447266,-4.390244,26.34146,-0.9146342
12:03.7,18.5085,-0.0307617,-0.9765625,-0.3461914,-4.634146,26.15854,-0.7317073
12:03.7,18.51525,-0.0351563,-0.9799805,-0.3515625,-4.878049,25.42683,-0.7317073
12:03.7,18.522,-0.0380859,-0.9799805,-0.3598633,-5.182927,24.39024,-0.6097561
12:03.7,18.52875,-0.0415039,-0.9814453,-0.3618164,-5.121951,22.98781,-0.5487805
12:03.7,18.5355,-0.0380859,-0.9785156,-0.3598633,-5.304878,22.19512,-0.4268293
12:03.7,18.54225,-0.027832,-0.9760742,-0.3588867,-5.487805,21.46342,0
12:03.7,18.549,-0.0175781,-0.9741211,-0.3540039,-5.426829,21.09756,0
12:03.7,18.55575,-0.003418,-0.9750977,-0.3564453,-5.54878,20.36585,-0.0609756
12:03.7,18.5625,0.012207,-0.9716797,-0.355957,-5.609756,19.81707,-0.3048781
12:03.7,18.56925,0.0161133,-0.9746094,-0.3549805,-5.914634,19.93902,-0.5487805
12:03.7,18.576,0.0166016,-0.9750977,-0.3500977,-6.097561,20,-0.7317073
12:03.7,18.58275,0.0078125,-0.9775391,-0.34375,-6.219512,19.7561,-0.8536586
12:03.7,18.5895,0.0029297,-0.9726563,-0.3432617,-5.914634,19.63415,-0.9146342
12:03.7,18.59625,0.0029297,-0.9731445,-0.3417969,-5.853659,19.81707,-0.6707317
12:03.7,18.603,0.0068359,-0.9731445,-0.3432617,-5.853659,20.30488,-0.6707317
12:03.7,18.60975,0.0083008,-0.9760742,-0.3374023,-5.914634,20.67073,-0.4268293
12:03.7,18.6165,0.0078125,-0.9760742,-0.3374023,-6.036585,20.60976,-0.7317073
12:03.7,18.62325,0.0078125,-0.9765625,-0.3422852,-6.158537,20.91463,-0.6707317
12:03.7,18.63,0.003418,-0.9804688,-0.3422852,-6.52439,21.76829,-0.7317073
12:03.7,18.63675,-0.0043945,-0.9775391,-0.3393555,-6.707317,22.2561,-0.8536586
12:03.7,18.6435,-0.0097656,-0.9814453,-0.3408203,-6.768293,22.86585,-0.8536586
12:03.7,18.65025,-0.0146484,-0.9824219,-0.3398438,-6.768293,23.04878,-0.8536586
12:03.7,18.657,-0.0185547,-0.9814453,-0.3457031,-6.707317,22.7439,-0.9756098
12:03.7,18.66375,-0.019043,-0.9785156,-0.3481445,-6.768293,21.89024,-0.6707317
12:03.7,18.6705,-0.0214844,-0.9829102,-0.3491211,-6.768293,21.28049,-0.4268293
12:03.7,18.67725,-0.0209961,-0.9770508,-0.347168,-6.829268,21.21951,-0.4268293
12:03.7,18.684,-0.0180664,-0.9760742,-0.3422852,-6.95122,21.21951,-0.4878049
12:03.7,18.69075,-0.0087891,-0.9775391,-0.3359375,-7.134147,21.09756,-0.4878049
12:03.7,18.6975,-0.0048828,-0.9780273,-0.3334961,-7.134147,20.4878,-0.3048781
12:03.7,18.70425,-0.0053711,-0.9765625,-0.3349609,-7.134147,20.12195,-0.5487805
12:03.8,18.711,-0.0068359,-0.980957,-0.3344727,-7.134147,20.30488,-0.6707317
12:03.8,18.71775,-0.0087891,-0.9775391,-0.3378906,-7.134147,20.18293,-0.7317073
12:03.8,18.7245,-0.0107422,-0.9785156,-0.3378906,-7.073171,19.81707,-0.9756098
12:03.8,18.73125,-0.0102539,-0.9833984,-0.3422852,-7.073171,19.39024,-1.036585
12:03.8,18.738,-0.0107422,-0.9814453,-0.34375,-7.682927,19.02439,-1.036585
12:03.8,18.74475,-0.0063477,-0.9775391,-0.3393555,-7.621952,18.71951,-1.036585
12:03.8,18.7515,-0.0126953,-0.9790039,-0.3339844,-7.682927,18.47561,-1.036585
12:03.8,18.75825,-0.012207,-0.9775391,-0.3334961,-7.743903,18.47561,-1.036585
12:03.8,18.765,-0.0097656,-0.9755859,-0.3300781,-7.5,18.41463,-0.9756098
12:03.8,18.77175,-0.0126953,-0.9755859,-0.3276367,-7.621952,18.23171,-1.219512
12:03.8,18.7785,-0.0131836,-0.980957,-0.3305664,-7.378049,18.10976,-1.158537
12:03.8,18.78525,-0.0126953,-0.9794922,-0.3349609,-7.439024,18.35366,-1.158537
12:03.8,18.792,-0.0117188,-0.9790039,-0.3383789,-7.439024,18.59756,-1.036585
12:03.8,18.79875,-0.0068359,-0.9833984,-0.3408203,-7.621952,18.71951,-1.402439
12:03.8,18.8055,-0.0063477,-0.9814453,-0.3374023,-7.987805,18.84146,-1.52439
12:03.8,18.81225,-0.0097656,-0.9794922,-0.3374023,-8.292683,18.65854,-1.52439
12:03.8,18.819,-0.0146484,-0.984375,-0.3378906,-8.47561,18.65854,-1.890244
12:03.8,18.82575,-0.0200195,-0.9824219,-0.3374023,-8.414635,18.71951,-1.768293
12:03.8,18.8325,-0.0185547,-0.9750977,-0.3354492,-8.353659,18.47561,-1.768293
12:03.8,18.83925,-0.015625,-0.9746094,-0.3378906,-8.841464,17.7439,-1.768293
12:03.8,18.846,-0.0136719,-0.9770508,-0.3364258,-8.902439,17.56098,-1.890244
12:03.8,18.85275,-0.012207,-0.9750977,-0.3354492,-8.597561,17.56098,-2.012195
12:03.8,18.8595,-0.0112305,-0.9736328,-0.3364258,-8.536586,17.43902,-2.012195
12:03.8,18.86625,-0.0107422,-0.9726563,-0.3369141,-8.597561,17.37805,-1.95122
12:03.8,18.873,-0.0136719,-0.9746094,-0.3388672,-8.597561,17.62195,-2.073171
12:03.8,18.87975,-0.0092773,-0.9790039,-0.3413086,-8.536586,17.86585,-2.256098
12:03.8,18.8865,-0.0063477,-0.9780273,-0.34375,-8.536586,17.9878,-2.134146
12:03.8,18.89325,-0.003418,-0.9829102,-0.3466797,-8.414635,17.7439,-2.134146
12:03.8,18.9,-0.0004883,-0.9897461,-0.3452148,-8.47561,17.5,-2.378049
12:03.8,18.90675,0.0029297,-0.9848633,-0.3476563,-8.414635,17.92683,-2.378049
12:03.8,18.9135,0.0048828,-0.9833984,-0.3466797,-8.353659,18.23171,-2.804878
12:03.8,18.92025,0.0073242,-0.9736328,-0.3442383,-8.597561,18.29268,-2.926829
12:03.8,18.927,0.0063477,-0.9672852,-0.3422852,-9.268292,18.23171,-2.987805
12:03.8,18.93375,0.003418,-0.9692383,-0.347168,-9.756098,17.43902,-3.04878
12:03.8,18.9405,0.0009766,-0.965332,-0.3530273,-9.939025,17.31707,-2.926829
12:03.8,18.94725,-0.0029297,-0.9711914,-0.3510742,-10.36585,17.5,-2.804878
12:03.8,18.954,-0.0112305,-0.9770508,-0.3496094,-10.42683,17.2561,-2.621951
12:03.8,18.96075,-0.0161133,-0.9775391,-0.3427734,-10.30488,17.13415,-2.865854
12:03.8,18.9675,-0.0205078,-0.9794922,-0.3408203,-9.756098,17.43902,-2.987805
12:03.8,18.97425,-0.0224609,-0.9799805,-0.3398438,-9.329268,17.07317,-3.292683
12:03.8,18.981,-0.0234375,-0.980957,-0.3457031,-9.329268,16.76829,-3.353659
12:03.8,18.98775,-0.0283203,-0.9790039,-0.34375,-9.390244,16.40244,-3.353659
12:03.8,18.9945,-0.027832,-0.9794922,-0.34375,-9.329268,16.09756,-3.414634
12:03.8,19.00125,-0.0205078,-0.9775391,-0.3466797,-9.573171,15.79268,-3.414634
12:03.8,19.008,-0.0170898,-0.9755859,-0.3486328,-10.2439,15.73171,-3.109756
12:03.8,19.01475,-0.0053711,-0.9760742,-0.3476563,-10.48781,15.73171,-2.987805
12:03.8,19.0215,0.0024414,-0.9760742,-0.3520508,-10.2439,16.46342,-3.04878
12:03.8,19.02825,0.0043945,-0.9765625,-0.3481445,-9.939025,17.19512,-3.231707
12:03.8,19.035,0.0039063,-0.9716797,-0.3442383,-9.756098,16.82927,-3.353659
12:03.8,19.04175,0.0087891,-0.9770508,-0.3452148,-9.939025,17.07317,-3.170732
12:03.8,19.0485,0.0068359,-0.9755859,-0.3476563,-10.12195,18.10976,-3.414634
12:03.8,19.05525,0.0009766,-0.9785156,-0.3442383,-10.2439,17.9878,-3.414634
12:03.8,19.062,-0.0014648,-0.9794922,-0.3461914,-10.18293,17.43902,-3.536585
12:03.8,19.06875,-0.0039063,-0.9882813,-0.340332,-10.06098,17.2561,-3.658537
12:03.8,19.0755,-0.0068359,-0.9853516,-0.340332,-9.817074,17.07317,-3.658537
12:03.8,19.08225,-0.0107422,-0.9829102,-0.3374023,-9.390244,17.2561,-3.47561
12:03.8,19.089,-0.0166016,-0.9785156,-0.3374023,-9.45122,17.68293,-3.597561
12:03.8,19.09575,-0.0146484,-0.9814453,-0.3344727,-9.45122,17.31707,-3.414634
12:03.8,19.1025,-0.0083008,-0.9814453,-0.3393555,-9.512196,17.86585,-3.231707
12:03.8,19.10925,-0.0073242,-0.9799805,-0.3417969,-9.573171,18.65854,-3.231707
12:03.8,19.116,-0.0117188,-0.9833984,-0.3388672,-9.756098,18.53658,-3.170732
12:03.8,19.12275,-0.0058594,-0.9833984,-0.3369141,-9.146341,18.29268,-2.926829
12:03.8,19.1295,-0.0043945,-0.9785156,-0.3398438,-8.841464,18.65854,-2.926829
12:03.8,19.13625,0.0009766,-0.9790039,-0.3432617,-8.963415,18.29268,-2.865854
12:03.8,19.143,0.0019531,-0.9780273,-0.3432617,-9.207317,17.07317,-2.804878
12:03.8,19.14975,0.0092773,-0.9780273,-0.3432617,-8.963415,17.07317,-2.804878
12:03.8,19.1565,0.0107422,-0.9741211,-0.3515625,-8.47561,17.62195,-2.926829
12:03.8,19.16325,0.0180664,-0.9658203,-0.3544922,-9.207317,17.56098,-2.926829
12:03.8,19.17,0.0229492,-0.9624023,-0.3564453,-9.756098,18.04878,-2.987805
12:03.8,19.17675,0.0283203,-0.9677734,-0.3569336,-10.67073,18.71951,-3.109756
12:03.8,19.1835,0.0297852,-0.9765625,-0.3408203,-11.46342,18.47561,-3.292683
12:03.8,19.19025,0.0283203,-0.9785156,-0.3330078,-10.91463,19.87805,-3.658537
12:03.8,19.197,0.0205078,-0.9697266,-0.3378906,-10.2439,20.97561,-3.658537
12:03.8,19.20375,0.0175781,-0.9633789,-0.3432617,-10.12195,22.31707,-3.536585
12:03.8,19.2105,0.0141602,-0.9521484,-0.3671875,-9.939025,23.78049,-3.658537
12:03.8,19.21725,0.0200195,-0.9448242,-0.3920898,-10.91463,22.92683,-3.719512
12:03.8,19.224,0.0263672,-0.9345703,-0.4047852,-13.71951,20.60976,-3.963415
12:03.8,19.23075,0.0327148,-0.9404297,-0.3984375,-15.06098,19.87805,-4.268293
12:03.8,19.2375,0.0297852,-0.9487305,-0.3891602,-15.54878,19.45122,-4.45122
12:03.8,19.24425,0.0249023,-0.9589844,-0.362793,-16.15854,19.7561,-4.878049
12:03.8,19.251,0.0166016,-0.9575195,-0.3422852,-15,19.87805,-5.060976
12:03.8,19.25775,0.0019531,-0.9311523,-0.3583984,-14.32927,19.08537,-5.060976
12:03.8,19.2645,0.003418,-0.9248047,-0.3623047,-16.76829,17.13415,-4.756098
12:03.8,19.27125,-0.0019531,-0.9375,-0.3828125,-17.5,16.95122,-5.243903
12:03.8,19.278,-0.015625,-0.9697266,-0.3730469,-19.63415,17.0122,-5.365854
12:03.8,19.28475,-0.0273438,-1.01709,-0.3466797,-20.4878,13.23171,-5.487805
12:03.8,19.2915,-0.0419922,-1.050781,-0.3203125,-19.08537,7.804878,-4.878049
12:03.8,19.29825,-0.0615234,-1.083984,-0.2773438,-17.31707,0.6707317,-3.780488
12:03.8,19.305,-0.0776367,-1.088379,-0.2670898,-11.89024,-8.04878,-3.04878
12:03.8,19.31175,-0.1074219,-1.074219,-0.2832031,-12.0122,-13.65854,-2.317073
12:03.8,19.3185,-0.1376953,-1.070801,-0.2963867,-13.71951,-16.21951,-1.341463
12:03.8,19.32525,-0.1723633,-1.07373,-0.2954102,-15.12195,-20.18293,0.6707317
12:03.8,19.332,-0.1777344,-1.079102,-0.2202148,-12.43902,-20.36585,3.109756
12:03.8,19.33875,-0.1665039,-1.092285,-0.0483398,-6.768293,-19.14634,4.085366
12:03.8,19.3455,-0.1362305,-1.035645,-0.0239258,10.73171,-15.36585,5.060976
12:03.8,19.35225,-0.0673828,-0.9482422,-0.2104492,18.96342,-7.926829,5.060976
12:03.8,19.359,0.0219727,-0.9160156,-0.394043,15.54878,3.04878,3.536585
12:03.8,19.36575,0.0576172,-0.909668,-0.4443359,9.329268,-0.3048781,-0.4268293
12:03.8,19.3725,0.0112305,-0.902832,-0.4379883,3.04878,-11.70732,-4.512195
12:03.8,19.37925,-0.065918,-0.9116211,-0.4023438,-3.719512,-10.91463,-7.195122
12:03.9,19.386,-0.1381836,-0.9228516,-0.3466797,-6.158537,3.109756,-7.560976
12:03.9,19.39275,-0.1650391,-0.9155273,-0.3505859,-4.02439,17.13415,-7.195122
12:03.9,19.3995,-0.159668,-0.8974609,-0.3813477,-3.231707,15.60976,-7.865854
12:03.9,19.40625,-0.1254883,-0.8652344,-0.4243164,-8.231708,4.634146,-9.817074
12:03.9,19.413,-0.0957031,-0.8476563,-0.434082,-16.09756,3.719512,-12.2561
12:03.9,19.41975,-0.1010742,-0.8618164,-0.4125977,-22.19512,7.073171,-14.81707
12:03.9,19.4265,-0.1240234,-0.8999023,-0.3754883,-24.20732,4.268293,-16.64634
12:03.9,19.43325,-0.1245117,-0.9394531,-0.3300781,-24.45122,1.52439,-17.37805
12:03.9,19.44,-0.1123047,-0.9726563,-0.296875,-24.81707,-4.45122,-19.14634
12:03.9,19.44675,-0.0952148,-1.001953,-0.2729492,-24.87805,-6.036585,-20.4878
12:03.9,19.4535,-0.0898438,-1.013672,-0.2553711,-24.45122,-2.926829,-21.34146
12:03.9,19.46025,-0.1035156,-1.010742,-0.2324219,-23.53659,-2.560976,-22.31707
12:03.9,19.467,-0.1269531,-1.006348,-0.2084961,-21.89024,-4.939024,-23.41463
12:03.9,19.47375,-0.1547852,-0.9912109,-0.184082,-20.60976,-6.097561,-23.65854
12:03.9,19.4805,-0.1748047,-0.9873047,-0.1665039,-19.81707,-6.646342,-23.17073
12:03.9,19.48725,-0.1855469,-0.996582,-0.1494141,-19.20732,-7.682927,-22.7439
12:03.9,19.494,-0.1816406,-1.013672,-0.1289063,-17.56098,-8.597561,-22.43902
12:03.9,19.50075,-0.1733398,-1.024414,-0.1152344,-15.42683,-9.634147,-21.76829
12:03.9,19.5075,-0.1567383,-1.053223,-0.0820313,-12.2561,-10.36585,-20.73171
12:03.9,19.51425,-0.1459961,-1.083496,-0.0424805,-8.109756,-11.03659,-19.7561
12:03.9,19.521,-0.1474609,-1.113281,0.012207,-3.47561,-12.37805,-18.35366
12:03.9,19.52775,-0.1611328,-1.144531,0.0756836,1.95122,-13.96342,-16.82927
12:03.9,19.5345,-0.1860352,-1.177246,0.1484375,5.243903,-14.63415,-15.73171
12:03.9,19.54125,-0.2285156,-1.204102,0.2158203,13.29268,-16.34146,-12.98781
12:03.9,19.548,-0.2744141,-1.224121,0.2875977,22.5,-20.67073,-9.02439
12:03.9,19.55475,-0.3085938,-1.233398,0.3598633,33.65854,-25.2439,-3.536585
12:03.9,19.5615,-0.324707,-1.219727,0.425293,46.46342,-30.12195,2.743902
12:03.9,19.56825,-0.3364258,-1.193359,0.465332,60.73171,-34.2683,8.719512
12:03.9,19.575,-0.3554688,-1.163574,0.4736328,74.20732,-38.71951,14.14634
12:03.9,19.58175,-0.3706055,-1.142578,0.453125,85.97561,-43.78049,18.53658
12:03.9,19.5885,-0.3833008,-1.124512,0.434082,95.2439,-49.08537,21.70732
12:03.9,19.59525,-0.3793945,-1.118164,0.4248047,105.9146,-52.31707,24.14634
12:03.9,19.602,-0.3481445,-1.094727,0.4023438,118.5976,-50,27.07317
12:03.9,19.60875,-0.277832,-1.096191,0.2958984,126.1585,-39.39024,29.32927
12:03.9,19.6155,-0.1904297,-1.134277,0.1362305,126.4024,-26.52439,31.21951
12:03.9,19.62225,-0.0800781,-1.216797,0.0014648,129.6951,-21.03659,31.28049
12:03.9,19.629,0.0654297,-1.304199,-0.1230469,135.7317,-20.30488,30.36585
12:03.9,19.63575,0.2045898,-1.360352,-0.331543,150.5488,-27.5,24.69512
12:03.9,19.6425,0.2963867,-1.418457,-0.5146484,150.5488,-57.31707,14.69512
12:03.9,19.64925,0.3188477,-1.510254,-0.5209961,138.4756,-108.9024,3.231707
12:03.9,19.656,0.2329102,-1.586914,-0.4047852,132.6829,-151.4634,-7.621952
12:03.9,19.66275,0.1015625,-1.594727,-0.2397461,136.2805,-169.5122,-13.10976
12:03.9,19.6695,0.0327148,-1.54248,-0.0820313,140.3049,-163.1707,-9.878049
12:03.9,19.67625,0.0463867,-1.486816,0.1098633,139.0854,-132.7439,-1.707317
12:03.9,19.683,0.0942383,-1.463379,0.2553711,140.7927,-90.48781,5.670732
12:03.9,19.68975,0.1650391,-1.423828,0.2197266,148.7195,-61.58537,10.91463
12:03.9,19.6965,0.2041016,-1.390137,0.1733398,147.8049,-45.12195,14.87805
12:03.9,19.70325,0.2558594,-1.334961,0.1601563,141.6463,-24.93903,18.29268
12:03.9,19.71,0.2744141,-1.333496,0.1621094,147.9878,-1.036585,20.67073
12:03.9,19.71675,0.2358398,-1.302246,0.0610352,155.3049,11.34146,21.03659
12:03.9,19.7235,0.1582031,-1.241211,-0.0073242,152.561,8.292683,18.23171
12:03.9,19.73025,0.0581055,-1.194824,0.015625,150.2439,6.707317,16.03658
12:03.9,19.737,-0.0800781,-1.155762,0.0761719,147.439,7.865854,10.18293
12:03.9,19.74375,-0.2260742,-1.108887,0.1269531,147.3781,11.58537,5.731708
12:03.9,19.7505,-0.3359375,-1.061035,0.1455078,148.9024,14.32927,4.390244
12:03.9,19.75725,-0.3989258,-1.016113,0.1430664,148.4146,11.52439,5.060976
12:03.9,19.764,-0.4067383,-0.9707031,0.144043,144.6342,-0.4878049,8.353659
12:03.9,19.77075,-0.3569336,-0.9433594,0.1738281,140.4878,-14.32927,12.37805
12:03.9,19.7775,-0.2758789,-0.9208984,0.2026367,138.5976,-23.29268,16.34146
12:03.9,19.78425,-0.1748047,-0.8955078,0.2319336,138.0488,-26.28049,18.41463
12:03.9,19.791,-0.1298828,-0.8798828,0.2397461,137.1951,-24.69512,17.92683
12:03.9,19.79775,-0.0546875,-0.8544922,0.2294922,137.1342,-23.53659,16.64634
12:03.9,19.8045,0.0166016,-0.8242188,0.2080078,136.1585,-22.80488,16.70732
12:03.9,19.81125,0.0981445,-0.8081055,0.1860352,135,-14.20732,16.46342
12:03.9,19.818,0.1513672,-0.7998047,0.1767578,134.0244,-2.5,14.93902
12:03.9,19.82475,0.1694336,-0.7832031,0.1870117,133.4756,0.6097561,14.7561
12:03.9,19.8315,0.2109375,-0.7568359,0.2270508,132.1342,4.878049,16.34146
12:03.9,19.83825,0.2739258,-0.703125,0.2192383,133.1098,18.84146,18.41463
12:03.9,19.845,0.3149414,-0.6425781,0.184082,135.061,45.18293,18.29268
12:03.9,19.85175,0.3256836,-0.5844727,0.2001953,134.0244,79.81708,16.82927
12:03.9,19.8585,0.2963867,-0.5551758,0.2177734,130.7927,106.1585,15.85366
12:03.9,19.86525,0.2646484,-0.5488281,0.2197266,124.8781,111.2195,16.15854
12:03.9,19.872,0.2207031,-0.5722656,0.2695313,118.6585,115,17.5
12:03.9,19.87875,0.1542969,-0.597168,0.328125,116.8902,132.8659,18.47561
12:03.9,19.8855,0.0756836,-0.6000977,0.3374023,118.2927,157.3171,19.5122
12:03.9,19.89225,0.0253906,-0.597168,0.3305664,119.6341,179.7561,20.4878
12:03.9,19.899,-0.0664063,-0.5844727,0.3061523,120.3049,193.5366,22.19512
12:03.9,19.90575,-0.1582031,-0.5566406,0.2958984,118.7195,193.5366,24.7561
12:03.9,19.9125,-0.2431641,-0.5297852,0.3188477,114.1463,182.3781,28.90244
12:03.9,19.91925,-0.3066406,-0.512207,0.3676758,107.1341,163.3537,32.86586
12:03.9,19.926,-0.3618164,-0.5053711,0.4101563,103.2927,151.5854,35.30488
12:03.9,19.93275,-0.3774414,-0.4980469,0.440918,94.45123,125.8537,39.45122
